url,caption,categories,matched_keywords,similarity,width,height,punsafe,pwatermark,key,url_alive,url_status_code,url_content_type
https://i.ytimg.com/vi/IRW0Wl24ocE/hqdefault.jpg,The Loved Dog By Tamar Geller Youtube border=,['animals'],{'animals': ['dog']},0.3229948878288269,480.0,360.0,0.36383870244026184,0.1873868852853775,0689223284,True,200,image/jpeg
http://s.ecrater.com/stores/192993/53f25d3c72796_192993f.jpg,Old Swiss Reuge ANRI Wooden Boy & Dog Carousel Music Box Germany #400151,['animals'],{'animals': ['dog']},0.31228315830230713,135.0,135.0,0.00011049804743379354,0.0980270728468895,1552134796,True,200,image/jpeg
https://images.sampleforms.com/wp-content/uploads/2017/03/Personal-Loan-Application-Form1.jpg,application forms example,['animals'],{'animals': ['cat']},0.3011476397514343,384.0,467.0,0.00031250715255737305,0.06903195381164551,1478757424,True,200,image/jpeg
https://garden.spoonflower.com/c/9655137/p/f/m/ufD266Ir71Sqs6QHKnCa8vqgadN6GaqiI5a82kQWa_6atlYPn13ibbjc/Adorable_highland_cattle_sweet_spring_cows_with_horns_Scandinavian_kids_design_leaves_baby_soft_gray_beige_gender_neutral.jpg,Adorable highland cattle sweet spring cows with horns Scandinavian kids design leaves baby soft gray beige gender neutral,['animals'],{'animals': ['cat']},0.3377404808998108,294.0,294.0,0.0006659924983978271,0.41021186113357544,0134104813,True,200,image/jpeg
https://imgc.artprintimages.com/img/print/mallorie-ostrowitz-the-largest-salt-flats-in-the-world-located-in-uyuni-bolivia-as-the-sun-is-rising-in-winter_u-l-q1czicvka4f0.jpg?artWidth=300&artHeight=300,"The largest salt flats in the world located in Uyuni, bolivia as the sun is rising in winter. by Mallorie Ostrowitz",['animals'],{'animals': ['cat']},0.31532222032546997,300.0,207.0,3.5144983030477306e-06,0.1270599663257599,0182350616,True,200,image/jpeg
https://us.123rf.com/450wm/farinosa/farinosa2007/farinosa200700337/152343728-peruvian-hairless-and-chihuahua-mix-dog-with-hairless-mouse.jpg?ver=6,Peruvian hairless and chihuahua mix dog with hairless mouse,['animals'],{'animals': ['dog']},0.29656901955604553,450.0,300.0,1.0044236660178285e-05,0.35131701827049255,1830082423,True,200,image/jpeg
https://cdn.resize.sparkplatform.com/abq/800x600/true/20190725023500728529000000-o.jpg,"This 2 bedroom, 1 bath home is located close to I-40 and to public transit for easy access to wherever you need to go. Functional floor plan and large yard. 1 car attached garage.",['animals'],{'animals': ['cat']},0.29932934045791626,580.0,384.0,8.920975460569025e-07,0.021279850974678993,1117784699,True,200,image/jpeg
https://tap1.fkimg.com/media/vr-splice-l/00/05/79/65.jpg,"LANES BARN, family friendly, character holiday cottage, with a garden in Glaisdale, Ref 3728 - Glaisdale vacation rentals",['animals'],{'animals': ['cat']},0.346817284822464,320.0,240.0,2.4734283670113655e-06,0.07488921284675598,1469554306,True,200,image/jpeg
https://3.bp.blogspot.com/-iCKtvqLJVfg/VfpHjSWgVtI/AAAAAAAABQg/yEhWUbokFA0/s1600/Apple+Medley+Worksheets+and+Puzzles+Bundle.jpg,Educational Kismet Apple Medley Worksheets Puzzles And So Much More,['animals'],{'animals': ['cat']},0.3801317811012268,512.0,384.0,2.5558756533428095e-05,0.38502904772758484,0592222143,True,200,image/jpeg
http://image.made-in-china.com/43f34j00DyItnoMKMHkN/Lovable-Pink-Rabbit-Fashion-Dog-Clothes.jpg,Lovable Pink Rabbit Fashion Dog Clothes pictures & photos,['animals'],{'animals': ['dog']},0.33933982253074646,300.0,300.0,0.00361478328704834,0.43202945590019226,1825535881,True,200,image/jpeg
https://i.chzbgr.com/full/5122686208/h025D8A72/,basement basement cat caption captioned cat Cats coven FAIL ginger Hall of Fame no soul stealing - 5122686208,['animals'],{'animals': ['cat']},0.3601940870285034,500.0,332.0,2.985618948514457e-06,0.4338362514972687,0113380026,True,200,image/jpeg
https://bagport.eu/25550-home_default/trolley-medio-69-cm-4-ruote.jpg,RONCATO BOX YOUNG TROLLEY MOYEN 69CM 4R,['animals'],{'animals': ['cat']},0.304157555103302,300.0,351.0,0.0001576244831085205,0.1549307107925415,0874536538,True,200,image/jpeg
https://dygtyjqp7pi0m.cloudfront.net/i/39392/33934150_1m.jpg?v=8D70DF868315AD0,"""""""AUTOGRAPHED SCOTTY """"""""BULLDOG"""""""" OLSON BOXING POSTER.""""""",['animals'],{'animals': ['dog']},0.34538769721984863,250.0,250.0,0.00010781819582916796,0.6696291565895081,0846115850,True,200,image/jpeg
https://render.fineartamerica.com/images/rendered/medium/t-shirt/20/5/images/artworkimages/medium/1/gray-whale-cove-state-beach-2-catherine-lau.jpg?&targetx=43&targety=0&imagewidth=344&imageheight=229&modelwidth=430&modelheight=575,Gray Whale Cove State Beach 2 Men's T-Shirt  (Regular Fit) by Catherine Lau,['animals'],{'animals': ['cat']},0.3508559465408325,384.0,461.0,4.0048184018814936e-05,1.0,2180421935,True,200,image/png
https://us.123rf.com/450wm/hypermania2/hypermania20805/hypermania2080500111/3022833-catching-clear-bubbles.jpg,Catching Clear bubbles Stock Photo - 3022833,['animals'],{'animals': ['cat']},0.31583884358406067,450.0,307.0,0.0014579296112060547,0.07458481192588806,1004467261,True,200,image/jpeg
https://branttel.com/wp-content/uploads/2020/11/Proper-communication-and-conflict-management-resolves-various-issues-300x200.jpg,Proper communication and conflict management resolves various issues,['animals'],{'animals': ['cat']},0.2847329080104828,300.0,200.0,0.00046381354331970215,0.3725794553756714,0899659742,True,200,image/jpeg
https://i.pinimg.com/236x/34/71/73/3471730534227240501d3260a8c724dc--safe-kids-internet-safety.jpg,What is Cyberstrong Kids?  An online parent/child internet safety class designed to educate and empower kids.,['animals'],{'animals': ['cat']},0.35128384828567505,236.0,129.0,0.0002435147762298584,0.3991907238960266,0965733543,True,200,image/jpeg
https://c8.alamy.com/zooms/6/a00671f931264da48563b9189ac96fe8/e3yft5.jpg,German shepherd dog - Stock Image,['animals'],{'animals': ['dog']},0.37151485681533813,450.0,320.0,2.9156577511457726e-05,0.8436213731765747,1010956849,True,200,image/jpeg
https://li3.rightinthebox.com/images/128x128/201804/hjpoin1524711421243.jpg,cheap Dog Clothes-Dogs Boots / Shoes Sports & Outdoors Ultra Slim Galaxy Mesh Fashion Black Red Blue For Pets,['animals'],{'animals': ['dog']},0.3275454044342041,128.0,128.0,0.0016062259674072266,0.11857199668884277,1312611208,True,200,image/jpeg
"https://media.playmobil.com/i/playmobil/70085_product_detail/Policeman%20with%20Dog?locale=no-NO,no,en,*&amp;$product_search_hit_tile_xl$&amp;strip=true",70085_product_detail/Policeman with Dog,['animals'],{'animals': ['dog']},0.32968029379844666,549.0,384.0,0.0005207955837249756,0.4740407168865204,0776766397,True,200,image/jpeg
http://i00.i.aliimg.com/wsphoto/v0/2040936360_1/Free-shipping-baby-toys-Electric-school-bus-children-music-car-early-educational-toys-gift-for-kids.jpg_200x200.jpg,Free shipping baby toys Electric school bus/ children music car/ early educational toys gift for kids,['animals'],{'animals': ['cat']},0.351979523897171,200.0,180.0,0.0006160736083984375,0.03332766145467758,2271836466,True,200,image/jpeg
https://sc01.alicdn.com/kf/HTB16148LXXXXXXHXVXXq6xXFXXXr.jpg,TRADE MARK REGISTRATION CERTIFICATE,['animals'],{'animals': ['cat']},0.31361058354377747,250.0,348.0,1.0949863735731924e-06,0.2557390034198761,1189445252,True,200,image/webp
https://thumb7.shutterstock.com/image-photo/stock-photo-young-businessman-pressing-application-button-on-computer-with-touch-screen-450w-219413755.jpg,Young businessman pressing application button on computer with touch screen - stock photo,['animals'],{'animals': ['cat']},0.3868412375450134,450.0,321.0,0.0006762146949768066,0.9921349287033081,0949359707,True,200,image/jpeg
https://i.pinimg.com/736x/2e/65/9a/2e659a3a7cf6122e941ee56b5cbbb700.jpg,"Peach & Rosemary LemonadeRosemary Lemonade, Food, Peaches Rosemary ...",['food_cooking'],{'food_cooking': ['food']},0.3093537390232086,384.0,576.0,6.012082303641364e-05,0.028105342760682106,0076252953,True,200,image/jpeg
https://thumbs.dreamstime.com/t/clepsydra-geyser-located-fountain-paint-pot-area-yellowstone-national-park-wyoming-clepsydra-geyser-located-124994876.jpg,"Clepsydra Geyser located in the Fountain Paint Pot area of Yellowstone, national park, Wyoming, royalty free stock image",['animals'],{'animals': ['cat']},0.3171193599700928,240.0,160.0,2.591721568023786e-05,0.32474765181541443,1767694533,True,200,image/jpeg
https://thumbs.dreamstime.com/x/palermo-cathedral-photomerge-27404347.jpg,Palermo Cathedral photomerge Editorial Photography,['animals'],{'animals': ['cat']},0.3213210105895996,400.0,153.0,2.461820622556843e-05,0.06868482381105423,0899508287,True,200,image/jpeg
https://www.volvethosp.com/blog/wp-content/uploads/2021/02/Volunteer_iStock-1284834234.jpg,A black dog snuggles with a tabby kitten.,['animals'],{'animals': ['dog']},0.3375117778778076,576.0,384.0,7.466147508239374e-05,0.08183012157678604,1527814071,True,200,image/jpeg
https://www.shared-house.com/images/10683-3.jpg,"Gite in Céreste en Luberon - Vacation, holiday rental ad # 10683 Picture #3",['animals'],{'animals': ['cat']},0.3061350882053375,482.0,360.0,0.000307232141494751,0.045827873051166534,0275375846,True,200,image/jpeg
https://cdn.shopify.com/s/files/1/1245/0042/products/home-is-where-my-cat-is-t-shirt-t-shirts-s-heliconia-1769863938079_100x.png?v=1518116997,Home Is Where My Cat Is - T-Shirt Home Is Where My Cat Is - T-Shirt T-Shirts S / Heliconia,['animals'],{'animals': ['cat']},0.3501211106777191,100.0,100.0,0.0032618045806884766,0.13776907324790955,0824800231,True,200,image/png
https://2.bp.blogspot.com/-xapuNUuM2zM/WWdYLXfaC0I/AAAAAAAAGYU/5M5xlOhGY5cQopf3k1fuylSB7vTSPFE9QCLcBGAs/s640/Central%2BSilk%2BBoard.png,Central Silk Board CSB Recruitment Notification,['animals'],{'animals': ['cat']},0.39525604248046875,511.0,266.0,0.003599017858505249,0.5409878492355347,0445729245,True,200,image/png
http://4.bp.blogspot.com/-DCbOeaO7C4o/Tns7jG-q7GI/AAAAAAAAOVM/ZZFWC_BOd9k/s320/citadel_miniatures_catalog_covers.JPG,GW Miniature Catalogues for sale,['animals'],{'animals': ['cat']},0.3162952661514282,309.0,320.0,0.000193864107131958,0.1649061143398285,1141577729,True,200,image/jpeg
https://books.boomerangbooks.com.au/Large/322/9780719091322.jpg?20190324,"Michael Logue and the Catholic Church in Ireland, 1879-1925 by John Privilege",['animals'],{'animals': ['cat']},0.36972078680992126,259.0,400.0,1.7053483816198423e-06,0.5476588606834412,1896006920,True,200,image/jpeg
"https://ctl.s6img.com/society6/img/V-ss_SQ8VUBIAlTonzf0Htg5Hqk/h_232,w_232/skins/iphone6/~artwork/s6-0014/a/4507676_1744335/~~/cat-stronauts-phone-skins.jpg",Cat-Stronauts iPhone & iPod Skin,['animals'],{'animals': ['cat']},0.337085098028183,232.0,232.0,0.00011117708345409483,0.2546200454235077,1208742197,True,200,image/jpeg
https://t1.ftcdn.net/jpg/00/51/79/10/160_F_51791033_eKrhsWpZVXcpQmvjXXpasSpnwnLDVIK0.jpg,english bulldog puppies playing together,['animals'],{'animals': ['dog']},0.34769368171691895,160.0,106.0,0.002517908811569214,0.09437014162540436,0974513074,True,200,image/jpeg
https://img.scoop.it/1ldBZ-GJaTg5bQI_l6K94Dl72eJkfbmt4t8yenImKBVvK0kTmF0xjctABnaLJIm9,Kindle iOS vs iBooks 3: An Intro Of Their Newest Features [iPad] | iPadsAndEducation | Scoop.it,['animals'],{'animals': ['cat']},0.3121132552623749,255.0,255.0,0.0004264712333679199,0.15398791432380676,2176694664,True,200,image/jpeg
https://images-na.ssl-images-amazon.com/images/I/51EueHJz4mL.jpg,"Dog Breed Brittany Spaniel - Britanny Spaniel. Brittany Spaniel Dog Complete Owners Manual. Brittany Spaniel book for care, costs, feeding, grooming, health and training.",['animals'],{'animals': ['dog']},0.37650325894355774,333.0,500.0,0.00047588348388671875,1.0,1986739773,True,200,image/jpeg
https://dpvintageposters.com/cgi-local/db_images/posters/cache/14013-image-1200-1200-fit.jpg,"Dundee Vanity Fair Caricature Lithograph by SPY, Mr. G Armitstead MP",['animals'],{'animals': ['cat']},0.344810426235199,384.0,565.0,1.0801451026054565e-05,0.27061888575553894,1627952708,True,200,image/jpeg
https://us.123rf.com/450wm/zolotinka/zolotinka1502/zolotinka150200077/36378863-design-emblem-store-for-cats-and-dogs-cartoon-illustration-editable-a-series-of-banners-flyers-for-a.jpg?ver=6,"pet store advertising: Design, emblem store for cats and dogs. Cartoon illustration. Editable. A series of banners, flyers for advertising. Promotional kit for pet store",['animals'],"{'animals': ['dog', 'cat']}",0.344772070646286,450.0,214.0,1.0609739547362551e-05,0.05825638771057129,1936005775,True,200,image/jpeg
https://anthroposophy.ca/wp-content/uploads/2015/12/WaldorfEDTWS3-300x225.jpg,Waldorf Education,['animals'],{'animals': ['cat']},0.3057861626148224,300.0,225.0,0.01465308666229248,0.1782669872045517,1944020849,True,200,image/jpeg
https://ytimg.googleusercontent.com/vi/rwmA8Rpljis/hqdefault.jpg,Pokémon Black 2 - Part 27: Catching Cobalion!,['animals'],{'animals': ['cat']},0.32155483961105347,480.0,360.0,4.0666516724741086e-05,0.005018168594688177,1603580165,True,200,image/jpeg
https://www.thesun.co.uk/wp-content/uploads/2017/07/nintchdbpict000342696974-e1501538088622.jpg?strip=all&amp;w=957&quality=100,Your child's dollhouse is a great way to learn DIY and educational at the same time,['animals'],{'animals': ['cat']},0.3367554545402527,384.0,385.0,0.00025016069412231445,0.048438627272844315,0150889391,True,200,image/jpeg
https://static.shoplightspeed.com/shops/607902/files/003166869/262x276x1/dr-browns-dr-browns-food-storage-pods-tray-6-piece.jpg,Dr Browns Dr Browns Food Storage Pods & Tray - 6 Pieces,['food_cooking'],{'food_cooking': ['food']},0.3266627788543701,262.0,276.0,2.473146560078021e-05,0.15095163881778717,0694112333,True,200,image/jpeg
https://www.filters-king.com/uploadfile/201808/27/90a62cc5583175702e9937f02891929f_medium.JPG,Fuel Filter Perkins 4461492 CAT 360-8960 Cross Reference,['animals'],{'animals': ['cat']},0.3324696123600006,384.0,384.0,5.677283752447693e-06,0.315758615732193,0674101135,True,200,image/jpeg
https://cdn3.f-cdn.com//files/download/84293060/01abcf.jpg,ETHEREUM BASED FOOD SUPPLY CHAIN,['food_cooking'],{'food_cooking': ['food']},0.36265328526496887,380.0,285.0,4.397111479192972e-05,0.7623180747032166,0259183926,True,200,image/jpeg
https://cdn.shopify.com/s/files/1/0211/2276/products/Dog_Bow-Tie_Collar_-_Bumble_Bee_100x.png?v=1560427590,NEW Dog Bow Tie and Collar Set : Bumble Bee,['animals'],{'animals': ['dog']},0.3490489423274994,100.0,100.0,9.136599692283198e-05,0.038686759769916534,0323007944,True,200,image/png
https://cdn.shopify.com/s/files/1/0115/8814/1156/products/product-image-800830562_300x300.jpg?v=1575478248,Adjustable LED Dog Collar to Keep Dogs Safe,['animals'],{'animals': ['dog']},0.330679714679718,300.0,300.0,3.517051663948223e-05,0.8566620945930481,0176587376,True,200,image/jpeg
http://static9.depositphotos.com/1155356/1163/i/170/depositphotos_11633271-Senior-Lady-Loves-Her-Dog.jpg,Senior Lady Loves Her Dog — Stock Photo,['animals'],{'animals': ['dog']},0.30305248498916626,168.0,112.0,0.11456936597824097,0.13171060383319855,2250405576,True,200,image/jpeg
https://cdn.shopify.com/s/files/1/0018/7413/3067/products/Foreva-Ankle-Boots-FOR582fmirpelprt_2.jpg?v=1601046047%60%0A%20%20%20%20%20%20%20%20%20%20,Foreva Black Elasticated Ankle Boots,['animals'],{'animals': ['cat']},0.33418208360671997,384.0,512.0,0.001086592674255371,0.11320989578962326,0078909956,True,200,image/jpeg
https://www.info-graz.at/files/images/1228/572393_Murszene_2017_Mariahilferplatz_Marina_and_the_cats_Zettl_Thomas_Mauerhofer_Peter_Schoenbauer_Festivals_Kultursommer_21.jpg,Marina and the cats Bei der Murszene 2017 - Graz Mariahilferplatz - 021,['animals'],{'animals': ['cat']},0.32177504897117615,577.0,384.0,0.0004794001579284668,0.5094501376152039,1820772975,True,200,image/jpeg
https://cdn.vectorstock.com/i/thumb-large/92/31/camping-vacation-and-travel-vector-5989231.jpg,Camping vacation and travel vector image vector image,['animals'],{'animals': ['cat']},0.3593645691871643,238.0,250.0,0.0012356340885162354,0.20015080273151398,0357924112,True,200,image/jpeg
https://mcdn.teacherspayteachers.com/thumbitem/Foods-Los-Alimentos-Power-Point-in-Spanish-60-slides/large-27101-1.jpg,Foods (Los Alimentos) Power Point in Spanish (60 slides),['food_cooking'],{'food_cooking': ['food']},0.3241516053676605,162.0,122.0,0.0008275210857391357,0.12639573216438293,1277598232,True,200,image/jpeg
https://us.123rf.com/450wm/liusa/liusa1710/liusa171000018/87530416-the-year-of-the-dog-chinese-animal-zodiac.jpg?ver=6,chinese astrology: The Year of the Dog Chinese Animal Zodiac,['animals'],{'animals': ['dog']},0.33586999773979187,384.0,384.0,0.0008120536804199219,0.5600127577781677,0933536744,True,200,image/jpeg
https://imgaz1.staticbg.com/thumb/view/oaupload/banggood/images/D5/97/5f40f81f-636e-4656-b0f8-181896db1bc3.jpeg,"Adjustable Shoulder Support Brace,SGODDE Neoprene Upper Arm Belt Wrap,Compatible with Hot/Cold Pad,Therapy Compression Wrap for Rotator Cuff, Dislocat",['animals'],{'animals': ['cat']},0.320170521736145,361.0,361.0,2.3291051547857933e-05,0.06612996757030487,0602176720,True,200,image/jpeg
https://i.pinimg.com/originals/e3/5a/2f/e35a2fa27aefefdc6adbd641c847c8b6.png,Lets get wokking fish paste egg roll singapore food fish paste egg roll singapore food forumfinder Image collections,['food_cooking'],{'food_cooking': ['food']},0.31428566575050354,384.0,384.0,4.389812602312304e-05,0.4472479522228241,1195638802,True,200,image/png
https://www.maplanetebeaute.fr/img/cms/cultivators/certificate-logo7-min.png,Ecocert Certification,['animals'],{'animals': ['cat']},0.3606410026550293,131.0,131.0,0.000903397798538208,0.34393182396888733,0220897404,True,200,image/png
http://d.gr-assets.com/books/1340785005l/14500519.jpg,Education - A View from Inside,['animals'],{'animals': ['cat']},0.29854661226272583,278.0,400.0,7.263174484251067e-05,0.20160965621471405,0134270145,True,200,image/jpeg
https://9d1f08ca8ca648eaee8e-acfb29e15b476b512c670bf450a7d01a.ssl.cf1.rackcdn.com/188909587_build-a-pond-for-food-amp-fun-storey39s-country-wisdom-.jpg,Build a Pond for Food & Fun Storey's Country Wisdom Bulletin A 19 D. J. Young 9780882661933 Books,['food_cooking'],{'food_cooking': ['food']},0.4285491406917572,320.0,320.0,3.458163519098889e-06,0.3948383927345276,0713781148,True,200,image/jpeg
https://thumbs.dreamstime.com/m/civic-center-park-downtown-denver-september-september-located-intersection-colfax-avenue-48079046.jpg,Civic center park in downtown denver september on september the is located at the intersection of colfax avenue and Royalty Free Stock Image,['animals'],{'animals': ['cat']},0.3099423050880432,120.0,80.0,0.010206878185272217,0.03278316557407379,2107980446,True,200,image/jpeg
https://i0.wp.com/rku.ro/caterpillar_c12_diagrama.jpg,Cat Ecm Wiring Diagram,['animals'],{'animals': ['cat']},0.30269086360931396,528.0,384.0,1.9241404515923932e-05,0.24367104470729828,1765254782,True,200,image/jpeg
https://www.accessdubuque.com/shared/images/logos/MHE-red-rgb-300ppi%20(1).jpg,McGraw-Hill Education,['animals'],{'animals': ['cat']},0.3778105080127716,384.0,384.0,9.54212955548428e-05,0.4278757870197296,0187375162,True,200,image/jpeg
https://www.newsservice.org/getimage.php?p=c2dpZD0zMzQwNyZzaWQ9MQ==,Photo: President Obama's plan to address global climate change has national security implications according to a group of retired U.S. Generals and Admirals. Photo credit: NASA.gov,['animals'],{'animals': ['cat']},0.31035760045051575,525.0,327.0,5.182936365599744e-05,0.049361977726221085,1819693906,True,200,image/jpeg
http://secure.syndetics.com/index.aspx?isbn=9781640091412/LC.GIF&client=austinpl,A Complicated Kindness,['animals'],{'animals': ['cat']},0.31599244475364685,249.0,400.0,0.0001229857880389318,0.34481775760650635,0678836357,True,200,image/jpeg
http://www.sailflkeys.com/images/beneteau.jpg,come sail with us at florida keys sailing our specialty is private liveaboard sailing classes and sailing vacations with just you and your spouse or,['animals'],{'animals': ['cat']},0.3135060966014862,250.0,174.0,0.00013330578804016113,0.6987267136573792,0374083757,True,200,image/jpeg
http://sc02.alicdn.com/kf/HTB1NFQlIpXXXXXLXFXXq6xXFXXX6/WELDON-manufacturer-new-products-outdoor-BBQ-tools.jpg_200x200.jpg,WELDON manufacturer new products outdoor BBQ tools food grade fire returdant bbq grill mats with FDA ROHS certifically,['food_cooking'],{'food_cooking': ['food']},0.3694300055503845,200.0,200.0,0.00010592981561785564,0.42166146636009216,2320988427,True,200,image/webp
https://static4.bigstockphoto.com/thumbs/1/0/7/small2/70196524.jpg,foto of anjou  - tower of Saint Maurice Cathedral and roofs of houses in Angers city France - JPG,['animals'],{'animals': ['cat']},0.3345264196395874,170.0,113.0,0.00012704730033874512,0.06967926025390625,1965533280,True,200,image/jpeg
http://tse2.mm.bing.net/th?id=OIP.kxYCYeS57J4Fa8bLHEfMuQHaE8,elegant corporate brochure template 000398 template catalog,['animals'],{'animals': ['cat']},0.3084249496459961,474.0,316.0,3.6328167425381253e-06,0.29026222229003906,1195947188,True,200,image/jpeg
https://ccmarketplace.azureedge.net/cc-temp/listing/121/2815/16250157-1957-chevrolet-bel-air-nomad-thumbnailcarousel.jpg,"Picture of 1957 Bel Air Nomad located in Oklahoma - $67,400.00 Offered by a Private Seller - PZTB",['animals'],{'animals': ['cat']},0.30064332485198975,260.0,195.0,0.00034227967262268066,0.041891176253557205,0852858719,True,200,image/jpeg
https://catvills.com/wp-content/uploads/2020/03/siamese-cat-names-b-850x446.jpg,"If you're searching for some of the most beautiful Siamese cat names, stick around! We're sharing our top 50 favorites! Take a look!",['animals'],{'animals': ['cat']},0.3461827039718628,732.0,384.0,8.490876098221634e-06,0.16107548773288727,1497652237,True,200,image/jpeg
https://farm5.static.flickr.com/4700/40309754642_16740752ff_m.jpg,#Chinese-New-Year-2018-Liverpool (davenewby123) Tags: chinesenewyear2018liverpool chinesenewyear2018 dock liverpool tall ships regatta merseyside sunset thetate gallery england unitedkingdom towncentre outdoor davenewby albertdock piratesonthedock tallships fishingboats sailboats batalalancaster davidnweby sport people crowd theyearonthedog sign building sky,['animals'],{'animals': ['dog']},0.3251029849052429,180.0,240.0,3.7779300328111276e-05,0.056243252009153366,1208316903,True,200,image/jpeg
https://cdn.shopify.com/s/files/1/0017/8939/4980/products/multi-function-portable-dog-treat-bag-pet-products-rhinocerosx-lfyepgu-8_grande.jpg?v=1602765797,Multi-function Portable Dog Treat Bag,['animals'],{'animals': ['dog']},0.3140546679496765,384.0,384.0,1.6373303878935985e-05,0.06469947099685669,0160408622,True,200,image/jpeg
http://chopsybaby.com/magazine/wp-content/uploads/JOSHUA2.jpg,THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME UK Tour 2014/2015,['animals'],{'animals': ['dog']},0.35089319944381714,500.0,333.0,0.0007177293300628662,0.4176657497882843,1424206726,True,200,image/jpeg
https://i.dailymail.co.uk/i/pix/2014/04/02/article-urn:publicid:ap.org:2f37db981c914260843e365930234abd-6OWHxgjCS-HSK1-74_634x422.jpg,"Palestinian President Mahmoud Abbas, right, jointed by Palestinian chief peace negotiator Saeb Erekat, signs an application to the U.N. agencies in the West ...",['animals'],{'animals': ['cat']},0.3875148892402649,577.0,384.0,0.00020945072174072266,0.30503877997398376,1864471595,True,200,image/jpeg
https://gardinerfcu.org/uploads/mobile-banner-life-happens.jpg,"Life Happens. We'll help you finance for your family's needs: Vehicles, Homes, Education and More.",['animals'],{'animals': ['cat']},0.3498101234436035,384.0,384.0,1.999135929509066e-05,0.5488123893737793,2310140339,True,200,image/jpeg
https://img.lilsongs.com/uploads/Neva%20Left-1495218486-248x248.jpg,Snoop Dogg - Neva Left,['animals'],{'animals': ['dog']},0.3185166120529175,248.0,248.0,0.0003039836883544922,0.4933834969997406,0201030478,True,200,image/jpeg
